varible_name,method,cluster
old_full_pipeline,sklearn.pipeline.FeatureUnion,STRUCTURED_DATA_VISUALIZATION
num_pipeline,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
old_num_pipeline,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
old_cat_pipeline,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
full_pipeline_with_predictor,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
preparation_and_feature_selection_pipeline,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
prepare_select_and_predict_pipeline,sklearn.pipeline.Pipeline,STRUCTURED_DATA_VISUALIZATION
attr_adder,sklearn.preprocessing.FunctionTransformer,STRUCTURED_DATA_VISUALIZATION
cat_encoder,sklearn.preprocessing.OneHotEncoder,STRUCTURED_DATA_VISUALIZATION
cat_encoder,sklearn.preprocessing.OneHotEncoder,STRUCTURED_DATA_VISUALIZATION
ordinal_encoder,sklearn.preprocessing.OrdinalEncoder,STRUCTURED_DATA_VISUALIZATION
ordinal_encoder,sklearn.preprocessing.OrdinalEncoder,STRUCTURED_DATA_VISUALIZATION
svm_reg,sklearn.svm.SVR,STRUCTURED_DATA_VISUALIZATION
svm_reg,sklearn.svm.SVR,STRUCTURED_DATA_VISUALIZATION
svm_reg,sklearn.svm.SVR,STRUCTURED_DATA_VISUALIZATION
tree_reg,sklearn.tree.DecisionTreeRegressor,STRUCTURED_DATA_VISUALIZATION
imputer,sklearn.impute.SimpleImputer,STRUCTURED_DATA_VISUALIZATION
full_pipeline,sklearn.compose.ColumnTransformer,STRUCTURED_DATA_VISUALIZATION
splits,sklearn.model_selection.train_test_split,STRUCTURED_DATA_VISUALIZATION
"train_tube_assemblies,val_tube_assemblies",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
rdf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
data,sklearn.datasets.fetch_species_distributions,SCIKIT_LEARN_VISUALIZATION
digits,sklearn.datasets.load_digits,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
cv,sklearn.model_selection.LeaveOneOut,SCIKIT_LEARN_VISUALIZATION
kde,sklearn.neighbors.KernelDensity,SCIKIT_LEARN_VISUALIZATION
kde,sklearn.neighbors.KernelDensity,SCIKIT_LEARN_VISUALIZATION
actual_score,sklearn.metrics.auc,SCIKIT_LEARN
actual_score,sklearn.metrics.auc,SCIKIT_LEARN
actual_score,sklearn.metrics.auc,SCIKIT_LEARN
actual_score,sklearn.metrics.auc,SCIKIT_LEARN
conf_mat,sklearn.metrics.confusion_matrix,SCIKIT_LEARN
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN
"fpr,tpr,thresholds",sklearn.metrics.roc_curve,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
mlp,sklearn.neural_network.MLPClassifier,SCIKIT_LEARN
input_data,sklearn.preprocessing.normalize,NUMPY_VISUALIZATION
"train,test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
lr,sklearn.linear_model.LogisticRegression,STRUCTURED_DATA_VISUALIZATION
clf,sklearn.linear_model.LogisticRegression,STRUCTURED_DATA_VISUALIZATION
GBoost,sklearn.ensemble.GradientBoostingRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
KRR,sklearn.kernel_ridge.KernelRidge,SCIKIT_LEARN_VISUALIZATION
cv,sklearn.model_selection.KFold,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
lasso,sklearn.pipeline.make_pipeline,SCIKIT_LEARN_VISUALIZATION
ENet,sklearn.pipeline.make_pipeline,SCIKIT_LEARN_VISUALIZATION
selector,sklearn.feature_selection.VarianceThreshold,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
"Xn_train,Xn_test,yn_train,yn_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
svr_lin,sklearn.svm.SVR,NUMPY_VISUALIZATION
svrn_lin,sklearn.svm.SVR,NUMPY_VISUALIZATION
svr_poly,sklearn.svm.SVR,NUMPY_VISUALIZATION
svrn_poly,sklearn.svm.SVR,NUMPY_VISUALIZATION
svr_rbf,sklearn.svm.SVR,NUMPY_VISUALIZATION
svrn_rbf,sklearn.svm.SVR,NUMPY_VISUALIZATION
nn_model,sklearn.neighbors.NearestNeighbors,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
max_abs_scaler,sklearn.preprocessing.MaxAbsScaler,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
rfc,sklearn.ensemble.RandomForestClassifier,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
clf,sklearn.ensemble.IsolationForest,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.ensemble.IsolationForest,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
X_reduced,sklearn.manifold.TSNE,SCIKIT_LEARN_VISUALIZATION
rF,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
rf_tuned,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
model,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
model2,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
tuned,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
rf_random,sklearn.model_selection.RandomizedSearchCV,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
kf,sklearn.model_selection.KFold,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
"X_training,X_test,Y_training,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_val,Y_train,Y_val",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X,y",sklearn.datasets.make_classification,NUMPY_VISUALIZATION
pca,sklearn.decomposition.PCA,NUMPY_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
accuracy,sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
conf_mat,sklearn.metrics.confusion_matrix,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
classifier,sklearn.linear_model.LogisticRegression,NUMPY_VISUALIZATION
cm,sklearn.metrics.confusion_matrix,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
sc,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
lda,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,NUMPY_VISUALIZATION
cfm,sklearn.metrics.confusion_matrix,NUMPY_VISUALIZATION
conf,sklearn.metrics.confusion_matrix,NUMPY_VISUALIZATION
conf,sklearn.metrics.confusion_matrix,NUMPY_VISUALIZATION
seleccionVariables,sklearn.feature_selection.RFECV,SCIKIT_LEARN_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
lm,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
resultadosValidacion,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
resultadosValidacionRn,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
m,sklearn.neural_network.MLPRegressor,SCIKIT_LEARN_VISUALIZATION
m,sklearn.neural_network.MLPRegressor,SCIKIT_LEARN_VISUALIZATION
m,sklearn.neural_network.MLPRegressor,SCIKIT_LEARN_VISUALIZATION
escalador,sklearn.preprocessing.MinMaxScaler,SCIKIT_LEARN_VISUALIZATION
escalador,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
model,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
model,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
model,sklearn.pipeline.Pipeline,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
X,sklearn.preprocessing.scale,NUMPY_VISUALIZATION
clf_C,sklearn.ensemble.AdaBoostClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.AdaBoostClassifier,NUMPY_VISUALIZATION
clf,sklearn.ensemble.AdaBoostClassifier,NUMPY_VISUALIZATION
results['acc_train'],sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
results['acc_test'],sklearn.metrics.accuracy_score,NUMPY_VISUALIZATION
results['f_train'],sklearn.metrics.fbeta_score,NUMPY_VISUALIZATION
results['f_test'],sklearn.metrics.fbeta_score,NUMPY_VISUALIZATION
scorer,sklearn.metrics.make_scorer,NUMPY_VISUALIZATION
grid_obj,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
clf_A,sklearn.naive_bayes.GaussianNB,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.MinMaxScaler,NUMPY_VISUALIZATION
clf_B,sklearn.tree.DecisionTreeClassifier,NUMPY_VISUALIZATION
model_knn,sklearn.neighbors.NearestNeighbors,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
scale,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
scale1,sklearn.preprocessing.StandardScaler,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestClassifier,STRUCTURED_DATA_VISUALIZATION
mnb,sklearn.naive_bayes.MultinomialNB,STRUCTURED_DATA_VISUALIZATION
mnb2,sklearn.naive_bayes.MultinomialNB,STRUCTURED_DATA_VISUALIZATION
dt,sklearn.tree.DecisionTreeClassifier,STRUCTURED_DATA_VISUALIZATION
dt,sklearn.tree.DecisionTreeClassifier,STRUCTURED_DATA_VISUALIZATION
"X_train,X_test,Y_train,Y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
log_reg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
ns_auc,sklearn.metrics.roc_auc_score,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
lr_auc,sklearn.metrics.roc_auc_score,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"ns_fpr,ns_tpr,_",sklearn.metrics.roc_curve,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"lr_fpr,lr_tpr,_",sklearn.metrics.roc_curve,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf,sklearn.tree.DecisionTreeClassifier,SCIKIT_LEARN_WITH_NATURAL_LANGUAGE_PROCESSING
clf_A,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
model,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
clf_C,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
clf,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
results['acc_train'],sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
results['acc_test'],sklearn.metrics.accuracy_score,SCIKIT_LEARN_VISUALIZATION
results['f_train'],sklearn.metrics.fbeta_score,SCIKIT_LEARN_VISUALIZATION
results['f_test'],sklearn.metrics.fbeta_score,SCIKIT_LEARN_VISUALIZATION
scorer,sklearn.metrics.make_scorer,SCIKIT_LEARN_VISUALIZATION
grid_obj,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
clf_B,sklearn.naive_bayes.GaussianNB,SCIKIT_LEARN_VISUALIZATION
scaler,sklearn.preprocessing.MinMaxScaler,SCIKIT_LEARN_VISUALIZATION
data,sklearn.datasets.fetch_20newsgroups_vectorized,NUMPY_VISUALIZATION
data,sklearn.datasets.load_iris,NUMPY_VISUALIZATION
data,sklearn.datasets.load_wine,NUMPY_VISUALIZATION
res,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.GridSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
res,sklearn.model_selection.RandomizedSearchCV,NUMPY_VISUALIZATION
GDBT,sklearn.ensemble.GradientBoostingRegressor,NUMPY_VISUALIZATION
Linear,sklearn.linear_model.LinearRegression,NUMPY_VISUALIZATION
scaler,sklearn.preprocessing.MinMaxScaler,NUMPY_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,NUMPY_VISUALIZATION
labelencoder_y,sklearn.preprocessing.LabelEncoder,NUMPY_VISUALIZATION
sc_X,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
sc_y,sklearn.preprocessing.StandardScaler,NUMPY_VISUALIZATION
imputer,sklearn.impute.SimpleImputer,NUMPY_VISUALIZATION
ct,sklearn.compose.ColumnTransformer,NUMPY_VISUALIZATION
fullpca,sklearn.decomposition.PCA,SCIKIT_LEARN_VISUALIZATION
gbr,sklearn.ensemble.GradientBoostingRegressor,SCIKIT_LEARN_VISUALIZATION
gbr_est,sklearn.ensemble.GradientBoostingRegressor,SCIKIT_LEARN_VISUALIZATION
rf,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
rf_est,sklearn.ensemble.RandomForestRegressor,SCIKIT_LEARN_VISUALIZATION
elnet_est,sklearn.linear_model.ElasticNet,SCIKIT_LEARN_VISUALIZATION
elnet_est,sklearn.linear_model.ElasticNetCV,SCIKIT_LEARN_VISUALIZATION
simple_est,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
pca_lin_est,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
linreg_est,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
linreg_est,sklearn.linear_model.LinearRegression,SCIKIT_LEARN_VISUALIZATION
ridge_pca_est,sklearn.linear_model.Ridge,SCIKIT_LEARN_VISUALIZATION
ridge_pca_est,sklearn.linear_model.RidgeCV,SCIKIT_LEARN_VISUALIZATION
ridge_feat_est,sklearn.linear_model.RidgeCV,SCIKIT_LEARN_VISUALIZATION
r2train,sklearn.metrics.r2_score,SCIKIT_LEARN_VISUALIZATION
r2test,sklearn.metrics.r2_score,SCIKIT_LEARN_VISUALIZATION
gs_rf,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
gs_gbr,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
kf,sklearn.model_selection.KFold,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
scores,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
"X_train_sm,X_valid,y_train_sm,y_valid",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
cl,sklearn.metrics.classification_report,CS771
cl,sklearn.metrics.classification_report,CS771
cm,sklearn.metrics.confusion_matrix,CS771
cm,sklearn.metrics.confusion_matrix,CS771
cm,sklearn.metrics.confusion_matrix,CS771
cm,sklearn.metrics.confusion_matrix,CS771
abc,sklearn.ensemble.AdaBoostClassifier,SCIKIT_LEARN_VISUALIZATION
bagc,sklearn.ensemble.BaggingClassifier,SCIKIT_LEARN_VISUALIZATION
logreg,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
bbc,sklearn.linear_model.LogisticRegression,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
grid,sklearn.model_selection.GridSearchCV,SCIKIT_LEARN_VISUALIZATION
logreg_score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
bagc_score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
bbc_score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
abc_score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
xgb_score,sklearn.model_selection.cross_val_score,SCIKIT_LEARN_VISUALIZATION
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,SCIKIT_LEARN_VISUALIZATION
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,IPython
"x_train,x_test,y_train,y_test",sklearn.model_selection.train_test_split,IPython
clf,sklearn.tree.DecisionTreeClassifier,IPython
clf,sklearn.tree.DecisionTreeRegressor,IPython
km,sklearn.cluster.KMeans,SCIENTIFIC_COMPUTING
model,sklearn.cluster.KMeans,SCIENTIFIC_COMPUTING
principals,sklearn.decomposition.PCA,SCIENTIFIC_COMPUTING
mm_scaler,sklearn.preprocessing.MinMaxScaler,SCIENTIFIC_COMPUTING
X,sklearn.preprocessing.StandardScaler,SCIENTIFIC_COMPUTING
"X_train,X_test,y_train,y_test",sklearn.model_selection.train_test_split,TENSOR_FLOW
enc,sklearn.preprocessing.OneHotEncoder,TENSOR_FLOW
scaler,sklearn.preprocessing.StandardScaler,TENSOR_FLOW
clf,sklearn.ensemble.RandomForestClassifier,SCIKIT_LEARN_VISUALIZATION
